stid,stname,prid,kansoku,地点名,カナ,北緯,東経,標高,rain,wind,temp,sun,snow,etc,地域名,南緯,緯度
a1410,上螺湾,20,100000,上螺湾,カミラワン,43度19.1分,143度48.1分,232m,True,False,False,False,False,False,十勝,,43度19.1分
a1418,留真,20,100000,留真,ルシン,42度55.0分,143度39.7分,40m,True,False,False,False,False,False,十勝,,42度55.0分
a1510,帯広泉,20,111010,帯広泉,オビヒロイズミ,42度44.0分,143度13.0分,149m,True,True,True,False,True,False,十勝,,42度44.0分
a1571,三股,20,100000,三股,ミツマタ,43度30.6分,143度08.9分,660m,True,False,False,False,False,False,十勝,,43度30.6分
a0084,羅臼,18,111211,羅臼,ラウス,44度01.4分,145度11.2分,15m,True,True,True,True,True,True,根室,,44度01.4分
a0085,標津,18,111200,標津,シベツ,43度39.7分,145度07.9分,3m,True,True,True,True,False,False,根室,,43度39.7分
a0086,中標津,18,111211,中標津,ナカシベツ,43度32.6分,144度58.7分,50m,True,True,True,True,True,True,根室,,43度32.6分
a0087,計根別,18,111100,計根別,ケネベツ,43度29.1分,144度48.5分,110m,True,True,True,True,False,False,根室,,43度29.1分
a0088,別海,18,111210,別海,ベツカイ,43度22.9分,145度07.1分,23m,True,True,True,True,True,False,根室,,43度22.9分
s47420,根室,18,111111,根室,ネムロ,43度19.8分,145度35.1分,25.2m,True,True,True,True,True,True,根室,,43度19.8分
a1056,納沙布,18,111200,納沙布,ノサップ,43度23.6分,145度45.5分,12m,True,True,True,True,False,False,根室,,43度23.6分
a1196,厚床,18,111210,厚床,アットコ,43度13.3分,145度13.6分,41m,True,True,True,True,True,False,根室,,43度13.3分
a1266,糸櫛別,18,100000,糸櫛別,イトクシベツ,43度43.3分,144度59.3分,115m,True,False,False,False,False,False,根室,,43度43.3分
a1489,根室中標津,18,111010,根室中標津,ネムロナカシベツ,43度34.6分,144度57.6分,65m,True,True,True,False,True,False,根室,,43度34.6分
a1547,上標津,18,111200,上標津,カミシベツ,43度31.2分,144度44.8分,160m,True,True,True,True,False,False,根室,,43度31.2分
a0153,せたな,24,111200,せたな,セタナ,42度27.0分,139度51.1分,10m,True,True,True,True,False,False,檜山,,42度27.0分
a0154,今金,24,111210,今金,イマカネ,42度25.7分,140度00.5分,19m,True,True,True,True,True,False,檜山,,42度25.7分
a0156,潮見,24,100000,潮見,シオミ,42度02.3分,140度05.3分,50m,True,False,False,False,False,False,檜山,,42度02.3分
s47428,江差,24,111111,江差,エサシ,41度52.0分,140度07.4分,3.7m,True,True,True,True,True,True,檜山,,41度52.0分
a1199,奥尻,24,111201,奥尻,オクシリ,42度14.9分,139度33.4分,5m,True,True,True,True,False,True,檜山,,42度14.9分
a1200,鶉,24,111210,鶉,ウズラ,41度55.8分,140度18.7分,53m,True,True,True,True,True,False,檜山,,41度55.8分
a1205,石崎,24,100000,石崎,イシザキ,41度42.0分,140度01.7分,5m,True,False,False,False,False,False,檜山,,41度42.0分
a1513,米岡,24,111000,米岡,ヨネオカ,42度04.3分,139度25.9分,49m,True,True,True,False,False,False,檜山,,42度04.3分
a0123,安平,21,100010,安平,アビラ,42度48.8分,141度49.7分,32m,True,False,False,False,True,False,胆振,,42度48.8分
a0124,厚真,21,111200,厚真,アツマ,42度43.8分,141度53.3分,20m,True,True,True,True,False,False,胆振,,42度43.8分
a0125,穂別,21,111210,穂別,ホベツ,42度45.7分,142度08.6分,56m,True,True,True,True,True,False,胆振,,42度45.7分
a0126,森野,21,111200,森野,モリノ,42度37.8分,141度14.8分,170m,True,True,True,True,False,False,胆振,,42度37.8分
s47424,苫小牧,21,111111,苫小牧,トマコマイ,42度37.4分,141度32.8分,6.3m,True,True,True,True,True,True,胆振,,42度37.4分
a0128,大岸,21,111211,大岸,オオキシ,42度35.4分,140度38.6分,4m,True,True,True,True,True,True,胆振,,42度35.4分
a0129,有珠山,21,100000,有珠山,ウスサン,42度31.9分,140度51.2分,281m,True,False,False,False,False,False,胆振,,42度31.9分
a0130,白老,21,111210,白老,シラオイ,42度32.6分,141度21.1分,6m,True,True,True,True,True,False,胆振,,42度32.6分
a0131,鵡川,21,111200,鵡川,ムカワ,42度35.4分,141度56.0分,10m,True,True,True,True,False,False,胆振,,42度35.4分
a0132,伊達,21,111200,伊達,ダテ,42度28.5分,140度50.9分,3m,True,True,True,True,False,False,胆振,,42度28.5分
a0133,登別山,21,100000,登別山,ノボリベツヤマ,42度30.0分,141度07.3分,579m,True,False,False,False,False,False,胆振,,42度30.0分
a0134,登別,21,111210,登別,ノボリベツ,42度27.5分,141度07.1分,197m,True,True,True,True,True,False,胆振,,42度27.5分
s47423,室蘭,21,111111,室蘭,ムロラン,42度18.7分,140度58.5分,39.9m,True,True,True,True,True,True,胆振,,42度18.7分
a1067,大滝,21,111210,大滝,オオタキ,42度40.2分,141度04.7分,390m,True,True,True,True,True,False,胆振,,42度40.2分
a1329,洞爺湖温泉,21,100010,洞爺湖温泉,トウヤコオンセン,42度33.9分,140度48.4分,85m,True,False,False,False,True,False,胆振,,42度33.9分
a1429,カルルス,21,100000,カルルス,カルルス,42度31.0分,141度06.4分,300m,True,False,False,False,False,False,胆振,,42度31.0分
a1496,豊浦,21,100000,豊浦,トヨウラ,42度35.0分,140度42.5分,5m,True,False,False,False,False,False,胆振,,42度35.0分
a1498,花和,21,100000,花和,ハナワ,42度37.0分,140度45.4分,282m,True,False,False,False,False,False,胆振,,42度37.0分
a1499,虻田,21,100000,虻田,アブタ,42度33.0分,140度46.0分,15m,True,False,False,False,False,False,胆振,,42度33.0分
a1500,壮瞥,21,100000,壮瞥,ソウベツ,42度33.3分,140度51.2分,110m,True,False,False,False,False,False,胆振,,42度33.3分
a1501,入江,21,100000,入江,イリエ,42度32.6分,140度47.1分,38m,True,False,False,False,False,False,胆振,,42度32.6分
a1502,月浦,21,100000,月浦,ツキウラ,42度35.5分,140度47.3分,97m,True,False,False,False,False,False,胆振,,42度35.5分
a1503,北有珠,21,100000,北有珠,キタウス,42度31.3分,140度50.0分,165m,True,False,False,False,False,False,胆振,,42度31.3分
a1504,洞爺湖畔,21,100000,洞爺湖畔,トウヤコハン,42度34.1分,140度48.1分,105m,True,False,False,False,False,False,胆振,,42度34.1分
a1665,厚真幌内,21,100000,厚真幌内,アツマホロナイ,42度44.1分,141度59.8分,73m,True,False,False,False,False,False,胆振,,42度44.1分
a0090,川湯,19,111210,川湯,カワユ,43度37.0分,144度27.4分,158m,True,True,True,True,True,False,釧路,,43度37.0分
a0091,阿寒湖畔,19,111210,阿寒湖畔,アカンコハン,43度26.2分,144度05.0分,426m,True,True,True,True,True,False,釧路,,43度26.2分
a0092,弟子屈,19,100000,弟子屈,テシカガ,43度28.7分,144度26.8分,107m,True,False,False,False,False,False,釧路,,43度28.7分
a0093,標茶,19,111210,標茶,シベチャ,43度17.5分,144度35.2分,20m,True,True,True,True,True,False,釧路,,43度17.5分
a0094,幌呂台地,19,100000,幌呂台地,ホロロダイチ,43度16.7分,144度13.6分,225m,True,False,False,False,False,False,釧路,,43度16.7分
a0095,中徹別,19,111210,中徹別,ナカテシベツ,43度11.9分,144度08.5分,80m,True,True,True,True,True,False,釧路,,43度11.9分
a0096,阿寒,19,100000,阿寒,アカン,43度06.8分,144度07.4分,40m,True,False,False,False,False,False,釧路,,43度06.8分
a0097,霧多布,19,100000,霧多布,キリタップ,43度04.6分,145度07.7分,2m,True,False,False,False,False,False,釧路,,43度04.6分
a0098,白糠,19,111210,白糠,シラヌカ,42度58.2分,144度03.7分,9m,True,True,True,True,True,False,釧路,,42度58.2分
s47418,釧路,19,111111,釧路,クシロ,42度59.1分,144度22.6分,4.5m,True,True,True,True,True,True,釧路,,42度59.1分
a1107,二俣,19,100000,二俣,フタマタ,42度58.3分,143度52.5分,45m,True,False,False,False,False,False,釧路,,42度58.3分
a1186,鶴居,19,111210,鶴居,ツルイ,43度13.9分,144度19.5分,38m,True,True,True,True,True,False,釧路,,43度13.9分
a1187,弟子屈,19,111200,弟子屈,テシカガ,43度30.6分,144度28.0分,170m,True,True,True,True,False,False,釧路,,43度30.6分
a1192,太田,19,111210,太田,オオタ,43度05.4分,144度46.7分,85m,True,True,True,True,True,False,釧路,,43度05.4分
a1195,榊町,19,111201,榊町,サカキマチ,43度07.2分,145度06.6分,2m,True,True,True,True,False,True,釧路,,43度07.2分
a1283,知方学,19,111201,知方学,チッポマナイ,42度56.3分,144度44.1分,149m,True,True,True,True,False,True,釧路,,42度56.3分
a1403,塘路,19,100000,塘路,トウロ,43度08.9分,144度29.8分,25m,True,False,False,False,False,False,釧路,,43度08.9分
a1417,茶内原野,19,100000,茶内原野,チャナイゲンヤ,43度10.4分,144度58.0分,70m,True,False,False,False,False,False,釧路,,43度10.4分
a1461,鶴丘,19,111010,鶴丘,ツルオカ,43度02.4分,144度11.5分,95m,True,True,True,False,True,False,釧路,,43度02.4分
a0143,長万部,23,111210,長万部,オシャマンベ,42度31.4分,140度22.9分,10m,True,True,True,True,True,False,渡島,,42度31.4分
a0144,八雲,23,111210,八雲,ヤクモ,42度15.1分,140度16.3分,8m,True,True,True,True,True,False,渡島,,42度15.1分
a0145,森,23,111210,森,モリ,42度04.0分,140度35.3分,125m,True,True,True,True,True,False,渡島,,42度04.0分
a0146,大沼,23,100010,大沼,オオヌマ,41度58.6分,140度42.9分,165m,True,False,False,False,True,False,渡島,,41度58.6分
a0147,川汲,23,111201,川汲,カックミ,41度54.3分,140度58.2分,25m,True,True,True,True,False,True,渡島,,41度54.3分
a0148,北斗,23,111200,北斗,ホクト,41度53.2分,140度39.2分,25m,True,True,True,True,False,False,渡島,,41度53.2分
s47430,函館,23,111111,函館,ハコダテ,41度49.0分,140度45.2分,35m,True,True,True,True,True,True,渡島,,41度49.0分
a0150,汐首,23,100000,汐首,シオクビ,41度43.1分,140度56.7分,26m,True,False,False,False,False,False,渡島,,41度43.1分
a0151,小谷石,23,100000,小谷石,コタニイシ,41度32.6分,140度25.8分,125m,True,False,False,False,False,False,渡島,,41度32.6分
a0152,松前,23,111201,松前,マツマエ,41度25.4分,140度05.2分,30m,True,True,True,True,False,True,渡島,,41度25.4分
a0917,木古内,23,111201,木古内,キコナイ,41度40.8分,140度26.2分,10m,True,True,True,True,False,True,渡島,,41度40.8分
a1265,千軒,23,100010,千軒,センゲン,41度33.5分,140度16.3分,100m,True,False,False,False,True,False,渡島,,41度33.5分
a1416,蛾眉野,23,100000,蛾眉野,ガビノ,41度47.9分,140度57.0分,68m,True,False,False,False,False,False,渡島,,41度47.9分
a1462,高松,23,111010,高松,タカマツ,41度46.2分,140度49.3分,34m,True,True,True,False,True,False,渡島,,41度46.2分
a1543,戸井泊,23,100000,戸井泊,トイトマリ,41度43.0分,141度00.2分,20m,True,False,False,False,False,False,渡島,,41度43.0分
a1552,知内,23,100000,知内,シリウチ,41度35.9分,140度22.5分,24m,True,False,False,False,False,False,渡島,,41度35.9分
a0155,熊石,23,111210,熊石,クマイシ,42度07.7分,139度59.1分,12m,True,True,True,True,True,False,渡島,,42度07.7分
a0158,障子山,31,100000,障子山,ショウジヤマ,41度16.6分,141度05.8分,740m,True,False,False,False,False,False,青森,,41度16.6分
s47576,むつ,31,111111,むつ,ムツ,41度17.0分,141度12.6分,2.9m,True,True,True,True,True,True,青森,,41度17.0分
a0160,蟹田,31,111200,蟹田,カニタ,41度02.7分,140度38.0分,5m,True,True,True,True,False,False,青森,,41度02.7分
s47575,青森,31,111111,青森,アオモリ,40度49.3分,140度46.1分,2.8m,True,True,True,True,True,True,青森,,40度49.3分
a0162,野辺地,31,111210,野辺地,ノヘジ,40度53.1分,141度09.6分,14m,True,True,True,True,True,False,青森,,40度53.1分
a0163,鰺ケ沢,31,111211,鰺ケ沢,アジガサワ,40度46.6分,140度12.3分,40m,True,True,True,True,True,True,青森,,40度46.6分
a0164,五所川原,31,111211,五所川原,ゴショガワラ,40度48.5分,140度27.5分,9m,True,True,True,True,True,True,青森,,40度48.5分
s47574,深浦,31,111111,深浦,フカウラ,40度38.7分,139度55.9分,66.1m,True,True,True,True,True,True,青森,,40度38.7分
a0166,弘前,31,111211,弘前,ヒロサキ,40度36.7分,140度27.3分,30m,True,True,True,True,True,True,青森,,40度36.7分
a0167,黒石,31,111200,黒石,クロイシ,40度40.0分,140度35.1分,30m,True,True,True,True,False,False,青森,,40度40.0分
a0168,八甲田山,31,100000,八甲田山,ハッコウダサン,40度40.5分,140度51.5分,1310m,True,False,False,False,False,False,青森,,40度40.5分
a0169,三沢,31,111200,三沢,ミサワ,40度40.5分,141度22.5分,39m,True,True,True,True,False,False,青森,,40度40.5分
a0170,四兵衛森,31,100000,四兵衛森,シヘイモリ,40度33.1分,140度12.4分,645m,True,False,False,False,False,False,青森,,40度33.1分
a0171,毛無山,31,100000,毛無山,ケナシヤマ,40度33.1分,140度45.2分,940m,True,False,False,False,False,False,青森,,40度33.1分
a0172,十和田,31,111210,十和田,トワダ,40度36.4分,141度14.0分,55m,True,True,True,True,True,False,青森,,40度36.4分
s47581,八戸,31,111111,八戸,ハチノヘ,40度31.6分,141度31.3分,27.1m,True,True,True,True,True,True,青森,,40度31.6分
a0174,大鰐,31,100000,大鰐,オオワニ,40度31.8分,140度33.3分,63m,True,False,False,False,False,False,青森,,40度31.8分
a0175,碇ケ関,31,111211,碇ケ関,イカリガセキ,40度28.9分,140度37.2分,135m,True,True,True,True,True,True,青森,,40度28.9分
a0176,空岱山,31,100000,空岱山,ソラダイヤマ,40度26.3分,140度42.5分,585m,True,False,False,False,False,False,青森,,40度26.3分
a0177,休屋,31,111200,休屋,ヤスミヤ,40度25.6分,140度53.9分,414m,True,True,True,True,False,False,青森,,40度25.6分
a0178,朝日奈岳,31,100000,朝日奈岳,アサヒナダケ,40度19.5分,141度02.9分,710m,True,False,False,False,False,False,青森,,40度19.5分
a0179,三戸,31,111211,三戸,サンノヘ,40度23.0分,141度15.4分,60m,True,True,True,True,True,True,青森,,40度23.0分
a1026,今別,31,111210,今別,イマベツ,41度10.8分,140度28.9分,30m,True,True,True,True,True,False,青森,,41度10.8分
a1027,六ケ所,31,111200,六ケ所,ロッカショ,40度53.1分,141度16.3分,80m,True,True,True,True,False,False,青森,,40度53.1分
a1041,大間,31,111210,大間,オオマ,41度31.6分,140度54.7分,14m,True,True,True,True,True,False,青森,,41度31.6分
a1042,大和山,31,100000,大和山,ヤマトヤマ,40度50.9分,140度59.1分,137m,True,False,False,False,False,False,青森,,40度50.9分
a1079,酸ケ湯,31,111210,酸ケ湯,スカユ,40度38.9分,140度50.9分,890m,True,True,True,True,True,False,青森,,40度38.9分
a1108,岳,31,100000,岳,ダケ,40度37.7分,140度15.8分,438m,True,False,False,False,False,False,青森,,40度37.7分
a1110,長慶平,31,100000,長慶平,チョウケイダイラ,40度37.1分,139度59.8分,242m,True,False,False,False,False,False,青森,,40度37.1分
a1119,市浦,31,111201,市浦,シウラ,41度03.4分,140度20.8分,20m,True,True,True,True,False,True,青森,,41度03.4分
a1122,小田野沢,31,111200,小田野沢,オダノサワ,41度14.1分,141度23.8分,6m,True,True,True,True,False,False,青森,,41度14.1分
a1124,脇野沢,31,111210,脇野沢,ワキノサワ,41度08.7分,140度49.3分,15m,True,True,True,True,True,False,青森,,41度08.7分
a1183,七戸,31,100000,七戸,シチノヘ,40度42.5分,141度07.7分,57m,True,False,False,False,False,False,青森,,40度42.5分
a1272,戸来,31,100000,戸来,ヘライ,40度28.1分,141度10.6分,125m,True,False,False,False,False,False,青森,,40度28.1分
a1406,温川,31,100000,温川,ヌルカワ,40度30.9分,140度47.0分,404m,True,False,False,False,False,False,青森,,40度30.9分
a1495,青森大谷,31,111010,青森大谷,アオモリオオタニ,40度44.0分,140度41.3分,198m,True,True,True,False,True,False,青森,,40度44.0分
a1559,湯野川,31,100000,湯野川,ユノカワ,41度18.8分,140度57.4分,162m,True,False,False,False,False,False,青森,,41度18.8分
a0180,田代岳,32,100000,田代岳,タシロダケ,40度24.7分,140度24.0分,800m,True,False,False,False,False,False,秋田,,40度24.7分
a0181,陣場,32,100000,陣場,ジンバ,40度24.2分,140度36.5分,176m,True,False,False,False,False,False,秋田,,40度24.2分
a0182,杉沢山,32,100000,杉沢山,スギサワヤマ,40度21.9分,140度48.6分,670m,True,False,False,False,False,False,秋田,,40度21.9分
a0183,能代,32,111210,能代,ノシロ,40度11.9分,140度01.9分,6m,True,True,True,True,True,False,秋田,,40度11.9分
a0184,鷹巣,32,111211,鷹巣,タカノス,40度13.6分,140度22.3分,29m,True,True,True,True,True,True,秋田,,40度13.6分
a0185,鹿角,32,111210,鹿角,カヅノ,40度12.9分,140度47.2分,123m,True,True,True,True,True,False,秋田,,40度12.9分
a0186,湯瀬,32,111200,湯瀬,ユゼ,40度07.2分,140度50.4分,214m,True,True,True,True,False,False,秋田,,40度07.2分
a0187,森吉山,32,100000,森吉山,モリヨシヤマ,40度00.3分,140度31.1分,800m,True,False,False,False,False,False,秋田,,40度00.3分
a0188,五城目,32,111210,五城目,ゴジョウメ,39度56.3分,140度06.9分,6m,True,True,True,True,True,False,秋田,,39度56.3分
